Name,Item Number,Item Description,Posting Group,Product Group Code
Company A/S,XYZ0104,Industrial Component Z4,X98135/,3002
Company A/S,XYZ0105,Industrial Component A5,X98135/,3002
Company A/S,XYZ0106,Industrial Component B5,X98135/,3002
Company A/S,XYZ0107,Industrial Component C5,X98135/,3002
Company A/S,XYZ0108,Industrial Component D5,X98135/,3002
Company A/S,XYZ0109,Industrial Component E5,X98135/,3002
Company A/S,XYZ0110,Industrial Component F5,X98135/,3002
Company A/S,XYZ0111,Industrial Component G5,X98135/,3002
Company A/S,XYZ0112,Industrial Component H5,X98135/,3002
Company A/S,XYZ0113,Industrial Component I5,X98135/,3002
Company A/S,XYZ0114,Industrial Component J5,X98135/,3002
Company A/S,XYZ0115,Industrial Component K5,X98135/,3002
Company A/S,XYZ0116,Industrial Component L5,X98135/,3002
Company A/S,XYZ0117,Industrial Component M5,X98135/,3002
Company A/S,XYZ0118,Industrial Component N5,X98135/,3002
Company A/S,XYZ0119,Industrial Component O5,X98135/,3002
Company A/S,XYZ0120,Industrial Component P5,X98135/,3002
Company A/S,XYZ0121,Industrial Component Q5,X98135/,3002
Company A/S,XYZ0122,Industrial Component R5,X98135/,3002
Company A/S,XYZ0123,Industrial Component S5,X98135/,3002
Company A/S,XYZ0124,Industrial Component T5,X98135/,3002
Company A/S,XYZ0125,Industrial Component U5,X98135/,3002
Company A/S,XYZ0126,Industrial Component V5,X98135/,3002
Company BV,XYZ0091,Industrial Component M4,X98135/,3002
Company BV,XYZ0092,Industrial Component N4,X98135/,3002
Company BV,XYZ0093,Industrial Component O4,X98135/,3002
Company BV,XYZ0094,Industrial Component P4,X98135/,3002
Company BV,XYZ0095,Industrial Component Q4,X98135/,3002
Company BV,XYZ0096,Industrial Component R4,X98135/,3002
Company BV,XYZ0097,Industrial Component S4,X98135/,3002
Company BV,XYZ0098,Industrial Component T4,X98135/,3002
Company BV,XYZ0099,Industrial Component U4,X98135/,3002
Company BV,XYZ0100,Industrial Component V4,X98135/,3002
Company BV,XYZ0101,Industrial Component W4,X98135/,3002
Company BV,XYZ0102,Industrial Component X4,X98135/,3002
Company BV,XYZ0103,Industrial Component Y4,X98135/,3002
Company BV,XYZ0104,Industrial Component Z4,X98135/,3002
Company BV,XYZ0105,Industrial Component A5,X98135/,3002
Company BV,XYZ0106,Industrial Component B5,X98135/,3002
Company BV,XYZ0107,Industrial Component C5,X98135/,3002
Company BV,XYZ0108,Industrial Component D5,X98135/,3002
Company BV,XYZ0109,Industrial Component E5,X98135/,3002
Company BV,XYZ0110,Industrial Component F5,X98135/,3002
Company BV,XYZ0111,Industrial Component G5,X98135/,3002
Company BV,XYZ0112,Industrial Component H5,X98135/,3002
Company BV,XYZ0113,Industrial Component I5,X98135/,3002
Company BV,XYZ0114,Industrial Component J5,X98135/,3002
Company BV,XYZ0115,Industrial Component K5,X98135/,3002
Company BV,XYZ0116,Industrial Component L5,X98135/,3002
Company BV,XYZ0117,Industrial Component M5,X98135/,3002
Company BV,XYZ0118,Industrial Component N5,X98135/,3002
Company BV,XYZ0119,Industrial Component O5,X98135/,3002
Company BV,XYZ0120,Industrial Component P5,X98135/,3002
Company BV,XYZ0121,Industrial Component Q5,X98135/,3002
Company BV,XYZ0122,Industrial Component R5,X98135/,3002
Company BV,XYZ0123,Industrial Component S5,X98135/,3002
Company BV,XYZ0124,Industrial Component T5,X98135/,3002
Company BV,XYZ0125,Industrial Component U5,X98135/,3002
Company BV,XYZ0126,Industrial Component V5,X98135/,3002
Company Iberia,XYZ0091,Industrial Component M4,X98135/,3002
Company Iberia,XYZ0092,Industrial Component N4,X98135/,3002
Company Iberia,XYZ0093,Industrial Component O4,X98135/,3002
Company Iberia,XYZ0094,Industrial Component P4,X98135/,3002
Company Iberia,XYZ0095,Industrial Component Q4,X98135/,3002
Company Iberia,XYZ0096,Industrial Component R4,X98135/,3002
Company Iberia,XYZ0097,Industrial Component S4,X98135/,3002
Company Iberia,XYZ0098,Industrial Component T4,X98135/,3002
Company Iberia,XYZ0099,Industrial Component U4,X98135/,3002
Company Iberia,XYZ0100,Industrial Component V4,X98135/,3002
Company Iberia,XYZ0101,Industrial Component W4,X98135/,3002
Company Iberia,XYZ0102,Industrial Component X4,X98135/,3002
Company Iberia,XYZ0103,Industrial Component Y4,X98135/,3002
Company Iberia,XYZ0104,Industrial Component Z4,X98135/,3002
Company Iberia,XYZ0105,Industrial Component A5,X98135/,3002
Company Iberia,XYZ0106,Industrial Component B5,X98135/,3002
Company Iberia,XYZ0107,Industrial Component C5,X98135/,3002
Company Iberia,XYZ0108,Industrial Component D5,X98135/,3002
Company Iberia,XYZ0109,Industrial Component E5,X98135/,3002
Company Iberia,XYZ0110,Industrial Component F5,X98135/,3002
Company Iberia,XYZ0111,Industrial Component G5,X98135/,3002
Company Iberia,XYZ0112,Industrial Component H5,X98135/,3002
Company Iberia,XYZ0113,Industrial Component I5,X98135/,3002
Company Iberia,XYZ0114,Industrial Component J5,X98135/,3002
Company Iberia,XYZ0115,Industrial Component K5,X98135/,3002
Company Iberia,XYZ0116,Industrial Component L5,X98135/,3002
Company Iberia,XYZ0117,Industrial Component M5,X98135/,3002
Company Iberia,XYZ0118,Industrial Component N5,X98135/,3002
Company Iberia,XYZ0119,Industrial Component O5,X98135/,3002
Company Iberia,XYZ0120,Industrial Component P5,X98135/,3002
Company Iberia,XYZ0121,Industrial Component Q5,X98135/,3002
Company Iberia,XYZ0122,Industrial Component R5,X98135/,3002
Company Iberia,XYZ0123,Industrial Component S5,X98135/,3002
Company Iberia,XYZ0124,Industrial Component T5,X98135/,3002
Company Iberia,XYZ0125,Industrial Component U5,X98135/,3002
Company Iberia,XYZ0126,Industrial Component V5,X98135/,3002
Company Italia,XYZ0091,Industrial Component M4,X98135/,3002
Company Italia,XYZ0092,Industrial Component N4,X98135/,3002
Company Italia,XYZ0093,Industrial Component O4,X98135/,3002
Company Italia,XYZ0094,Industrial Component P4,X98135/,3002
Company Italia,XYZ0095,Industrial Component Q4,X98135/,3002
Company Italia,XYZ0096,Industrial Component R4,X98135/,3002
Company Italia,XYZ0097,Industrial Component S4,X98135/,3002
Company Italia,XYZ0098,Industrial Component T4,X98135/,3002
Company Italia,XYZ0099,Industrial Component U4,X98135/,3002
Company Italia,XYZ0100,Industrial Component V4,X98135/,3002
Company Italia,XYZ0101,Industrial Component W4,X98135/,3002
Company Italia,XYZ0102,Industrial Component X4,X98135/,3002
Company Italia,XYZ0103,Industrial Component Y4,X98135/,3002
Company Italia,XYZ0104,Industrial Component Z4,X98135/,3002
Company Italia,XYZ0105,Industrial Component A5,X98135/,3002
Company Italia,XYZ0106,Industrial Component B5,X98135/,3002
Company Italia,XYZ0107,Industrial Component C5,X98135/,3002
Company Italia,XYZ0108,Industrial Component D5,X98135/,3002
Company Italia,XYZ0109,Industrial Component E5,X98135/,3002
Company Italia,XYZ0110,Industrial Component F5,X98135/,3002
Company Italia,XYZ0111,Industrial Component G5,X98135/,3002
Company Italia,XYZ0112,Industrial Component H5,X98135/,3002
Company Italia,XYZ0113,Industrial Component I5,X98135/,3002
Company Italia,XYZ0114,Industrial Component J5,X98135/,3002
Company Italia,XYZ0115,Industrial Component K5,X98135/,3002
Company Italia,XYZ0116,Industrial Component L5,X98135/,3002
Company Italia,XYZ0117,Industrial Component M5,X98135/,3002
Company Italia,XYZ0118,Industrial Component N5,X98135/,3002
Company Italia,XYZ0119,Industrial Component O5,X98135/,3002
Company Italia,XYZ0120,Industrial Component P5,X98135/,3002
Company Italia,XYZ0121,Industrial Component Q5,X98135/,3002
Company Italia,XYZ0122,Industrial Component R5,X98135/,3002
Company Italia,XYZ0123,Industrial Component S5,X98135/,3002
Company Italia,XYZ0124,Industrial Component T5,X98135/,3002
Company Italia,XYZ0125,Industrial Component U5,X98135/,3002
Company Italia,XYZ0126,Industrial Component V5,X98135/,3002
Company Limited,XYZ0091,Industrial Component M4,X98135/,3002
Company Limited,XYZ0092,Industrial Component N4,X98135/,3002
Company Limited,XYZ0093,Industrial Component O4,X98135/,3002
Company Limited,XYZ0094,Industrial Component P4,X98135/,3002
Company Limited,XYZ0095,Industrial Component Q4,X98135/,3002
Company Limited,XYZ0096,Industrial Component R4,X98135/,3002
Company Limited,XYZ0097,Industrial Component S4,X98135/,3002
Company Limited,XYZ0098,Industrial Component T4,X98135/,3002
Company Limited,XYZ0099,Industrial Component U4,X98135/,3002
Company Limited,XYZ0100,Industrial Component V4,X98135/,3002
Company Limited,XYZ0101,Industrial Component W4,X98135/,3002
Company Limited,XYZ0102,Industrial Component X4,X98135/,3002
Company Limited,XYZ0103,Industrial Component Y4,X98135/,3002
Company Limited,XYZ0104,Industrial Component Z4,X98135/,3002
Company Limited,XYZ0105,Industrial Component A5,X98135/,3002
Company Limited,XYZ0106,Industrial Component B5,X98135/,3002
Company Limited,XYZ0107,Industrial Component C5,X98135/,3002
Company Limited,XYZ0108,Industrial Component D5,X98135/,3002
Company Limited,XYZ0109,Industrial Component E5,X98135/,3002
Company Limited,XYZ0110,Industrial Component F5,X98135/,3002
Company Limited,XYZ0111,Industrial Component G5,X98135/,3002
Company Limited,XYZ0112,Industrial Component H5,X98135/,3002
Company Limited,XYZ0113,Industrial Component I5,X98135/,3002
Company Limited,XYZ0114,Industrial Component J5,X98135/,3002
Company Limited,XYZ0115,Industrial Component K5,X98135/,3002
Company Limited,XYZ0116,Industrial Component L5,X98135/,3002
Company Limited,XYZ0117,Industrial Component M5,X98135/,3002
Company Limited,XYZ0118,Industrial Component N5,X98135/,3002
Company Limited,XYZ0119,Industrial Component O5,X98135/,3002
Company Limited,XYZ0120,Industrial Component P5,X98135/,3002
Company Limited,XYZ0121,Industrial Component Q5,X98135/,3002
Company Limited,XYZ0122,Industrial Component R5,X98135/,3002
Company Limited,XYZ0123,Industrial Component S5,X98135/,3002
Company Limited,XYZ0124,Industrial Component T5,X98135/,3002
Company Limited,XYZ0125,Industrial Component U5,X98135/,3002
Company Limited,XYZ0126,Industrial Component V5,X98135/,3002
Company Limited,XYZ0127,Industrial Component W5,X98135/,3005
Company Limited,XYZ0128,Industrial Component X5,X98135/,3005
Company Limited,XYZ0129,Industrial Component Y5,X98135/,3005
Company Limited,XYZ0130,Industrial Component Z5,X98135/,3005
Company Limited,XYZ0131,Industrial Component A6,X98135/,3005
Company Limited,XYZ0132,Industrial Component B6,X98135/,3005
Company Limited,XYZ0133,Industrial Component C6,X98135/,3005
Company Limited,XYZ0134,Industrial Component D6,X98135/,3005
Company Limited,XYZ0135,Industrial Component E6,X98135/,3005
Company Limited,XYZ0136,Industrial Component F6,X98135/,3005
Company Limited,XYZ0137,Industrial Component G6,X98135/,3005
Company Limited,XYZ0138,Industrial Component H6,X98135/,3005
Company Limited,XYZ0139,Industrial Component I6,X98135/,3005
Company Limited,XYZ0140,Industrial Component J6,X98135/,3005
Company Limited,XYZ0141,Industrial Component K6,X98135/,3005
Company Limited,XYZ0142,Industrial Component L6,X98135/,3005
Company Limited,XYZ0143,Industrial Component M6,X98135/,3005
Company Limited,XYZ0144,Industrial Component N6,X98135/,3005
Company Limited,XYZ0145,Industrial Component O6,X98135/,3005
Company Limited,XYZ0146,Industrial Component P6,X98135/,3005
Company Limited,XYZ0147,Industrial Component Q6,X98135/,3005
Company Limited,XYZ0148,Industrial Component R6,X98135/,3005
Company Limited,XYZ0149,Industrial Component S6,X98135/,3005
Company Limited,XYZ0150,Industrial Component T6,X98135/,3005
Company Limited,XYZ0151,Industrial Component U6,X98135/,3005
Company Limited,XYZ0152,Industrial Component V6,X98135/,3005
Company Limited,XYZ0153,Industrial Component W6,X98135/,3005
Company Limited,XYZ0154,Industrial Component X6,X98135/,3005
Company Limited,XYZ0155,Industrial Component Y6,X98135/,3005
Company Limited,XYZ0156,Industrial Component Z6,X98135/,3005
Company Limited,XYZ0157,Industrial Component A7,X98135/,3005
Company Limited,XYZ0158,Industrial Component B7,X98135/,3005
Company Limited,XYZ0159,Industrial Component C7,X98135/,3005
Company Limited,XYZ0160,Industrial Component D7,X98135/,3005
Company Limited,XYZ0161,Industrial Component E7,X98135/,3005
Company Limited,XYZ0162,Industrial Component F7,X98135/,3005
Company Limited,XYZ0163,Industrial Component G7,X98135/,3005
Company Limited,XYZ0164,Industrial Component H7,X98135/,3005
Company Limited,XYZ0165,Industrial Component I7,X98135/,3005
Company Limited,XYZ0166,Industrial Component J7,X98135/,3005
Company Limited,XYZ0167,Industrial Component K7,X98135/,3005
Company Limited,XYZ0168,Industrial Component L7,X98135/,3005
Company Limited,XYZ0169,Industrial Component M7,X98135/,3005
Company Limited,XYZ0170,Industrial Component N7,X98135/,3005
Company Limited,XYZ0171,Industrial Component O7,X98135/,3005
Company Limited,XYZ0172,Industrial Component P7,X98135/,3005
Company Limited,XYZ0173,Industrial Component Q7,X98135/,3005
Company Limited,XYZ0174,Industrial Component R7,X98135/,3005
Company Limited,XYZ0175,Industrial Component S7,X98135/,3005
Company Limited,XYZ0176,Industrial Component T7,X98135/,3005
Company Limited,XYZ0177,Industrial Component U7,X98135/,3005
Company Limited,XYZ0178,Industrial Component V7,X98135/,3005
Company Limited,XYZ0179,Industrial Component W7,X98135/,3005
Company Limited,XYZ0180,Industrial Component X7,X98135/,3005
Company Limited,XYZ0181,Industrial Component Y7,X98135/,3005
Company Limited,XYZ0182,Industrial Component Z7,X98135/,3005
Company Limited,XYZ0183,Industrial Component A8,X98135/,3005
Company Limited,XYZ0184,Industrial Component B8,X98135/,3005
Company Limited,XYZ0185,Industrial Component C8,X98135/,3005
Company Limited,XYZ0186,Industrial Component D8,X98135/,3005
Company Limited,XYZ0187,Industrial Component E8,X98135/,3005
Company Limited,XYZ0188,Industrial Component F8,X98135/,3005
Company Limited,XYZ0189,Industrial Component G8,X98135/,3005
Company Limited,XYZ0190,Industrial Component H8,X98135/,3005
Company Limited,XYZ0191,Industrial Component I8,X98135/,3005
Company Limited,XYZ0192,Industrial Component J8,X98135/,3005
Company Limited,XYZ0193,Industrial Component K8,X98135/,3005
Company Limited,XYZ0194,Industrial Component L8,X98135/,3005
Company Limited,XYZ0195,Industrial Component M8,X98135/,3005
Company Limited,XYZ0196,Industrial Component N8,X98135/,3005
Company Limited,XYZ0197,Industrial Component O8,X98135/,3005
Company Limited,XYZ0198,Industrial Component P8,X98135/,3005
Company Limited,XYZ0199,Industrial Component Q8,X98135/,3005
Company Limited,XYZ0200,Industrial Component R8,X98135/,3005
Company Limited,XYZ0201,Industrial Component S8,X98135/,3005
Company Limited,XYZ0202,Industrial Component T8,X98135/,3005
Company Limited,XYZ0203,Industrial Component U8,X98135/,3005
Company Limited,XYZ0204,Industrial Component V8,X98135/,3005
Company Limited,XYZ0205,Industrial Component W8,X98135/,3005
Company Limited,XYZ0206,Industrial Component X8,X98135/,3005
Company Limited,XYZ0207,Industrial Component Y8,X98135/,3005
Company Limited,XYZ0208,Industrial Component Z8,X98135/,3005
Company Limited,XYZ0209,Industrial Component A9,X98135/,3005
Company Limited,XYZ0210,Industrial Component B9,X98135/,3005
Company Limited,XYZ0211,Industrial Component C9,X98135/,3005
Company Limited,XYZ0212,Industrial Component D9,X98135/,3005
Company Limited,XYZ0213,Industrial Component E9,X98135/,3005
Company Limited,XYZ0214,Industrial Component F9,X98135/,3005
Company Limited,XYZ0215,Industrial Component G9,X98135/,3005
Company Limited,XYZ0216,Industrial Component H9,X98135/,3005
Company Limited,XYZ0217,Industrial Component I9,X98135/,3005
Company Limited,XYZ0218,Industrial Component J9,X98135/,3005
Company Limited,XYZ0219,Industrial Component K9,X98135/,3005
Company Limited,XYZ0220,Industrial Component L9,X98135/,3005
Company Limited,XYZ0221,Industrial Component M9,X98135/,3005
Company Limited,XYZ0222,Industrial Component N9,X98135/,3005
Company Limited,XYZ0223,Industrial Component O9,X98135/,3005
Company Limited,XYZ0224,Industrial Component P9,X98135/,3005
Company Limited,XYZ0225,Industrial Component Q9,X98135/,3005
Company Limited,XYZ0226,Industrial Component R9,X98135/,3005
Company Limited,XYZ0227,Industrial Component S9,X98135/,3005
Company Limited,XYZ0228,Industrial Component T9,X98135/,3005
Company Limited,XYZ0229,Industrial Component U9,X98135/,3005
Company Limited,XYZ0230,Industrial Component V9,X98135/,3005
Company Limited,XYZ0231,Industrial Component W9,X98135/,3005
Company Limited,XYZ0232,Industrial Component X9,X98135/,3005
Company Limited,XYZ0233,Industrial Component Y9,X98135/,3005
Company Limited,XYZ0234,Industrial Component Z9,X98135/,3005
Company Limited,XYZ0235,Industrial Component A10,X98135/,3005
Company Limited,XYZ0236,Industrial Component B10,X98135/,3005
Company Limited,XYZ0237,Industrial Component C10,X98135/,3005
Company Limited,XYZ0238,Industrial Component D10,X98135/,3005
Company Limited,XYZ0239,Industrial Component E10,X98135/,3005
Company Limited,XYZ0240,Industrial Component F10,X98135/,3005
Company Limited,XYZ0241,Industrial Component G10,X98135/,3005
Company Limited,XYZ0242,Industrial Component H10,X98135/,3005
Company Limited,XYZ0243,Industrial Component I10,X98135/,3005
